Page ID,Page Name,Disclaimer,Amount Spent (USD)﻿
278799112231915,Sue-Ham,Sulondia Renice Hammond,≤100
385473284886474,Hillsdale College,HILLSDALE COLLEGE,3994
1374134752633656,New Health Plans,Kevin George Cerula,933
1855240608046768,Adrian the Canadian,These ads ran without a disclaimer,≤100
446230105501999,Updates from Zack,Zack Quintero for ABQ City Council District 2,≤100
111571163709120,FDR Tax,Joel P Petgrave,≤100
1914537155242810,Life: Powered,Texas Public Policy Foundation,≤100
1623461074577166,Collector's Corner USA,Howard James Smith,≤100
235182504046827,Rep. Joe Cunningham,The Office of Representative Joe Cunningham,≤100
88224465289,Dropps,"Dropps (Cot'n Wash, Inc.)",3020
429651323843750,Verizon Wireless Workers Rising,"COMMUNICATIONS WORKERS OF AMERICA, AFL-CIO, CLC",≤100
486356671384997,Hindustanisakhisaheli,Aparna Nayak,≤100
138434734461,CIIS Public Programs,These ads ran without a disclaimer,≤100
500478543656675,Institute for Communitarian Policy Studies,Amitai Etzioni,≤100
919247181586782,WAVE,Women for American Values and Ethics Political Action Committee,≤100
681016675362080,u4See,Aviad Sar Shalom Giath,≤100
166438043490120,AR500 Armor,These ads ran without a disclaimer,145
101895607980616,Newsday Headlines,PETER-GAY NIKORA LINDO,≤100
109133920629256,Joe East - Patriots for a Great America,Joseph William East,≤100
385979391541031,Michael Blake,MICHAEL BLAKE FOR CONGRESS,≤100
763052503898630,Trump is Crooked,David Christian Fawcett,≤100
81517275796,UNICEF USA,UNITED STATES FUND FOR UNICEF,3060
64639136366,Truthdig,These ads ran without a disclaimer,≤100
166281383958247,Nueces County Judge Barbara Canales,Barbara Canales Campaign,≤100
648335462024721,Haley Stevens,HALEY STEVENS FOR CONGRESS,≤100
108203430535887,Mellow Nomad,These ads ran without a disclaimer,≤100
1005599569633367,Total Clarity,These ads ran without a disclaimer,≤100
419237048158257,Susan Collins,COLLINS FOR SENATOR,≤100
696930446991476,Financialadviser.com,FinancialAdviser.com,613
124462944390458,Brad Wenstrup,Congressman Brad Wenstrup,≤100
111570303518465,Radical Reflections,These ads ran without a disclaimer,≤100
100120674890768,Dr. Monique Thompson for LEISD Trustee Place 1,Monique Michelle Thompson,≤100
129914120385683,Families USA,Families USA,3290
153072008228906,Kieskompas - Election Compass,These ads ran without a disclaimer,≤100
2223151871134889,Trump45Merch,Thomas Charles Granack,121
2477934522257579,U Decide App,Karen Neicy Holbrook,≤100
106215047605899,Scott Cornuaud for Hunt County Attorney,Scott Allan Cornuaud,≤100
804006622956338,Friends of the Black River Forest,Mary Kathleen Faydash,≤100
108746507383776,Esto es PR,These ads ran without a disclaimer,≤100
1156330024535488,Josiah Hill for Senate,Josiah James Hill,≤100
2388627831203681,Matielyn Jones for Georgia Senate District 45,Matielyn Jones for State Senate,≤100
17023576156,The Leadership Conference on Civil and Human Rights,The Leadership Conference on Civil and Human Rights,≤100
332605586940533,American Hero Tees,bearclaw capital llc,≤100
2097306623861785,Reach Higher Riverside,These ads ran without a disclaimer,≤100
108612092492163,Elect Ilene Shapiro,Elect Ilene Shapiro,≤100
173543836740,"Democracy Means You stickers, buttons, and tees",Democracy Means You,≤100
1869687273277265,Run for Something,Run For Something PAC,1336
365169050796567,Ropeless for Right Whales,These ads ran without a disclaimer,≤100
187850809456,PSEA - PA State Education Association,PENNSYLVANIA STATE EDUCATION ASSOCIATION,≤100
271953073708695,National Senior Benefits,National Senior Benefits,2296
57004315683,Trees That Feed Foundation,Mary Lorraine Mc Laughlin,≤100
384469351661321,The honorable judge gregory mathis,These ads ran without a disclaimer,≤100
105561217523274,The_Dispatch,These ads ran without a disclaimer,≤100
348158995676401,Timstone,These ads ran without a disclaimer,≤100
2058222827835730,HeyKarissa Creative,These ads ran without a disclaimer,≤100
1632583763671130,Stacey Evans,Friends of Stacey Evans,466
103790454312392,J.Ross Lacy for Congress,J.ROSS LACY FOR CONGRESS,≤100
675665515802671,Wolven,Wolven,499
601903443234497,John Kane for Senate,Kane for Senate,≤100
215642455673147,Build the Wave,BUILD THE WAVE,≤100
105864277515850,Stand2A,These ads ran without a disclaimer,≤100
103252811047521,No on Measure A,"No on A, Planning Today for San Diego's Future, a Coalition of Housing Advocates, Save Our Rural Economy, Building Industry Association of San Diego County, Farmers, Taxpayers, Firefighters & Law Enforcement. Committee major funding from California Association of Realtors Issues Mobilization Political Action Committee and Building Industry Association of San Diego County.",≤100
136299005939,Heifer International,HEIFER PROJECT INTERNATIONAL,11129
641685002885748,Noot Bio-Organic Plant Food,"NOOT, INC.",≤100
688353091275886,The Adriel Hampton Group,The Adriel Hampton Group,≤100
2336609516620656,Human Age Digital,Human Age Digital,≤100
111390160437505,VOTUS,These ads ran without a disclaimer,≤100
109265100610613,Rep. Jay Barrows for Republican State Committee,Red Massachusetts Grassroots Action,≤100
118635175464489,UPolitics,"Uinterview, Inc.",≤100
1315979478553339,Emiliano Vera for State Representative IL93,Working Families for Emiliano Vera,≤100
83040292558,Mid-Michigan NOW,These ads ran without a disclaimer,≤100
14226615647,People For the American Way,People For the American Way,339
102483947898713,Kansas Community Coalition,Kansas Community Coalition,137
290619938124217,TropicSport,Chase Keola Sagum,≤100
177755026139009,State Representative Chip Brown District 105,Chip Brown for State Representative,≤100
217822905228833,Vital Strategies,Vital Strategies,≤100
362782923924399,Lindy Li,Lindy Li,≤100
939489182849039,Ruben Major,Ruben Major for Oceanside Mayor,≤100
110194440353301,Justice for Ryan,John Wehrung,≤100
152431441489088,Citi,CITIGROUP INC.,≤100
101165464673337,Cameron Smith for Secretary of State,Cameron Smith for Secretary of State,≤100
106523234263620,Good Gears,These ads ran without a disclaimer,≤100
160630887998827,Let Them Live,These ads ran without a disclaimer,≤100
179556922862232,Georgia Chamber Action,Georgia Chamber of Commerce,5702
10498053716,Media Research Center,MEDIA RESEARCH CENTER,842
1560105467624797,Generation180,These ads ran without a disclaimer,≤100
516454531842480,Echo: Voices for the Voiceless,These ads ran without a disclaimer,≤100
1401906203153027,Myles Heger,Red Massachusetts Grassroots Action,≤100
168667859860190,Tarrant County Democratic Party,Tarrant County Democratic Party,≤100
101617224555221,Nancy Pelosi Elects Democrats,PAC TO THE FUTURE,8584
1508257779494159,Deborah Ross,DEBORAH ROSS FOR CONGRESS,≤100
149411962570,Do Something Church,Douglas Stuart Mcqueen,≤100
120668425217230,Progress Prevails,These ads ran without a disclaimer,≤100
510680265702016,Crowned Free,Crowned Free,≤100
234565267058051,Anthony Brindisi For Congress,BRINDISI FOR CONGRESS,≤100
106326450917687,YES on Measure US-Great Sulphur Springs Schools for All of Us,"Yes on Measure US for Academic Excellence, New Classrooms, and Improved School Safety",≤100
107397107467003,Hopeful Romantics,These ads ran without a disclaimer,≤100
251471951958913,Habitat Botanicals,These ads ran without a disclaimer,≤100
360524400804160,Sam Fein for Assembly,Fein for Assembly,≤100
2181403648815959,America United,America United Daily,106
104832991107108,What's new in Health,Janese Brooke Green,≤100
102164967005,Inner Gypsy,Inner Gypsy,≤100
103520677807810,Bosisi Designs,These ads ran without a disclaimer,≤100
107545633933686,Delia Haak,Delia Haak for State Representative,≤100
1649959465259126,Madley Designs & Ole Country Store,These ads ran without a disclaimer,≤100
115274996516355,My Black Counts,Lanae Denise Norwood,≤100
357750373755,National Domestic Workers Alliance,National Domestic Workers Alliance,414
398593380763881,Creating Whiteness: Anti-blackness and White Pathology,These ads ran without a disclaimer,≤100
105561217523274,The_Dispatch,"Dispatch Media, Inc.",160
183963015310306,Andy Biggs,Biggs for Congress,484
102811956433456,Black Shawd,Darell Rhashad Shaw,≤100
605168822998856,314 Action,These ads ran without a disclaimer,≤100
259414953192,Tom Whatley,Friends of Tom Whatley,≤100
199290120794766,The Fall of NXIVM,These ads ran without a disclaimer,≤100
353682792005802,Heather Mulligan Begley for Judge,Committee to Elect Heather Begley for Judge,≤100
1010143499143169,Medicare Savings,Mayo Labs,10422
48570030993,The Lanier Law Firm,Grace Lamb,≤100
515224855346579,New Politics,New Politics,180
106381250892930,Jason Liso for Superior Court Judge,Liso for Judge 2020,≤100
137569740231452,Respect The Look,Respect The Look,5156
106936064085949,Renew Davis - Yes on Q,"Renew Davis Committee, A Ballot Measure Committee in Support of Measure Q",≤100
104226461023007,Anti-Semitism Accountability Project,Anti-Semitism Accountability Project,≤100
111908923704436,Judge Rachelle Carnesale,Friends of Judge Rachelle Carnesale,1308
281844617168,Jewish Voice Ministries International,JEWISH VOICE MINISTRIES INTERNATIONAL,11013
146388062074182,United Home Care Workers of PA,United Home Care Workers of Pennsylvania,≤100
1794413547546771,Christine4Congress,CHRISTINE MANN FOR CONGRESS,≤100
107027864117447,Black Family,These ads ran without a disclaimer,≤100
228289857657160,The Syndrome Mag,These ads ran without a disclaimer,≤100
287852811418972,The Power of Purpose,These ads ran without a disclaimer,≤100
724141874433398,Free Press Action,Free Press Action Fund,≤100
947007518669446,"Jaime M. Andrade, Jr. for IL 40th District State Representative","Friends of Jaime M. Andrade, Jr.",≤100
884081075319643,Morgan Harper for Congress,MORGAN HARPER FOR CONGRESS,117
199730933406795,DJ Burn,These ads ran without a disclaimer,≤100
256301411575360,Wheeler for NC Senate 47,David Brian Wheeler,≤100
10572623775,Hammer Museum,Armand Hammer Museum of Art and Cultural Center Inc.,≤100
988524987884863,Maria Espinoza for Congress,MARIA FOR CONGRESS 2020,≤100
428197401302854,Boatman for Congress,BOATMAN FOR CONGRESS,≤100
500138003509542,Integrity Bottles,These ads ran without a disclaimer,≤100
1374033225956525,SCLC National Magazine,These ads ran without a disclaimer,≤100
1492116604424674,"E.J. Dionne, Jr",St. Martin's Press,≤100
103428607824456,Arlindo  do RX pré  candidato vereador,These ads ran without a disclaimer,≤100
279846350948,St. Labre Indian School,St. Labre Indian School,545
208786722992768,Dr. John Biggan for Congress,John Robert Biggan,≤100
138327596203822,elsalvador.com,These ads ran without a disclaimer,≤100
112420993589373,Young and Old for America,Andrew Joseph Young,278
167686259995685,Shen Yun,These ads ran without a disclaimer,≤100
27461595703,Carbonfund.org Foundation,829 Studios LLC,≤100
323083351064533,The News Literacy Project,The News Literacy Project,≤100
101304624782822,Redway Living,Redway Living,≤100
223268224436676,Brian Maienschein for Assembly,Brian Maienschein for Assembly 2020,≤100
90705538313,Sheet Metal Air Rail and Transportation Workers,SMART,≤100
100285678168049,Bigbuydeals,These ads ran without a disclaimer,≤100
103049557907603,Turret,These ads ran without a disclaimer,≤100
109054332793,Sojourners,SOJOURNERS,148
290528455091951,Ken Upchurch,Ken Upchurch for State Representative,≤100
110682710328209,Safer Communities,Christoph Blaylock,≤100
104271701106503,My Name Is Conservative,DANIEL FERNANDEZ-LEDON,≤100
192609620649,The University of Chicago,These ads ran without a disclaimer,≤100
33532222308,WILD Foundation,"INTERNATIONAL WILDERNESS LEADERSHIP (WILD) FOUNDATION, INC. THE",≤100
357844454633380,Dan Whitfield for Senate 2020,DANWHITCONGRESS,≤100
20239752285,The American Prospect,The American Prospect Inc,≤100
101631584556463,Fym2020,FRANCES YASMEEN MOTIWALLA FOR CONGRESS,≤100
1550688498409259,Alliance for Climate Resistant CA,Alliance for Climate Resistant California,≤100
103634837818909,Pantst.market,These ads ran without a disclaimer,≤100
109953880563405,Lee Moore,Lee Moore for State Senate,165
366351973736242,Red Rock Secured,These ads ran without a disclaimer,≤100
104406917749195,Conning of America,Mario Antonio Almonte,≤100
101304034768823,FoodPrint,These ads ran without a disclaimer,≤100
472649409472447,The Bus,Jordan Kevin Duran,≤100
108748565833974,Purpose,Purpose,≤100
1791503051079243,The Common Tarry by lloyd wold,These ads ran without a disclaimer,≤100
975011942576859,MIRAE 未來美,These ads ran without a disclaimer,≤100
107048067323,Green Hammer,These ads ran without a disclaimer,≤100
29874840900,Ty Cratic for State Representative,Friends of Ty Cratic,≤100
297298513716394,City of Santa Monica Government,City of Santa Monica,≤100
679809018806272,O‘ahu County Democratic Party,O'ahu County Democratic Party,≤100
1299326366748402,Hippy Feet,Hippy Feet GBC,≤100
59163377786,Florida Pharmacy Association,Florida Pharmacy Association,≤100
108640580619154,Claire Gustafson for Congress,CLAIRE GUSTAFSON FOR CONGRESS 2020,≤100
580598168738615,ILO Insurance and Medicare Helpline,Douglas Morton Ragan,327
654438468222089,Youth Activism Project,YOUTH ACTIVISM PROJECT INC,≤100
102670927959529,Chattanooga DSA,These ads ran without a disclaimer,≤100
156281421055584,"Dominey Drew Coaching, Consulting & Speaking",These ads ran without a disclaimer,≤100
311710576002602,Richard Dien Winfield,Richard Dien Winfield,≤100
1544477045837439,David Rozelle.com,David S Rozelle,≤100
111580587019589,"Stay Green, Keep SMART 2020","Stay Green, Keep SMART 2020 - YES on I, Committee major funding from Federated Indians of Graton Rancheria",≤100
106808297478818,Aric L. Gilliland Yukon City Council - Ward 4,Aric Lance Gilliland,≤100
221890358218748,Til Valhalla Project,Til Valhalla Project,1610
10760692978,World Hope International,These ads ran without a disclaimer,≤100
105247724369722,TeeLiberty,Anthony Martin Perri,≤100
432440060819039,Tom Parsekian for Judge,Tom Parsekian for LA County Superior Court Judge,≤100
1070786162985029,Jan Kailuweit for Salem City Council,Jan Kailuweit,≤100
320738328865866,Arati Kreibich for Congress NJ5,Arati for Congress and Progressive Change Campaign Committee,≤100
494983940663155,Candice Keller,Conservatives for Candice Keller,≤100
1009017322622661,Elect David Hill for MCN Principal Chief,Elect David Hill for MCN Principal Chief,≤100
573367726328714,Amazing Cosmos,These ads ran without a disclaimer,≤100
513695272011123,The Genesis Prize,These ads ran without a disclaimer,≤100
402465426936779,METAL Against TRUMP,Jeremy William Price,≤100
100652208108664,lifeinmin,These ads ran without a disclaimer,≤100
27776351748,The New Press,These ads ran without a disclaimer,≤100
111829146858574,Blisslyee,These ads ran without a disclaimer,≤100
313723095478950,The Daily Citizen,Focus on the Family,218
114864793399013,Nicole Love Hendrickson for Gwinnett Chair,Nicole Love Hendrickson,≤100
51533142540,Public Advocate of the U.S.,PUBLIC ADVOCATE OF THE US,≤100
1115138095180309,Brian Farkas for NC House,Brian Farkas for NC House,≤100
110805487014217,Strong Schools for Alameda,"Strong Schools for Alameda 2020 - Yes on A, FPPC# 1422449",≤100
274650213003305,JBN Photography & Design,These ads ran without a disclaimer,≤100
627806690985589,Rep. Kent McCarty,The Committee to Elect Kent McCarty,≤100
6162159887,The World,The World,232
275907152441698,Commercial Fishermen for Bristol Bay,Lindsey Anne Bloom,≤100
104807787699037,"YES on G - Strong Schools, Strong Brea","Community for Brea Students and Schools, Yes on Measure G, FPPC# 1423405.",≤100
148485621883625,40 Days for Life,40 Days for Life,≤100
808627656010394,The Hidden Science Academy,These ads ran without a disclaimer,≤100
442177416350461,Jim Kennedy for Congress,JIM KENNEDY FOR CONGRESS,≤100
103131054573692,Crawfordology,Crawfordology,≤100
145729345990,FORESTS FOREVER,Forests Forever,≤100
111241040360707,Tax Fairly,Tax Fairly,≤100
61661304927,"City Government of Chandler, Arizona",City of Chandler,≤100
107143267351443,Rancho La Paz HOA,Shaun Anthony Walton,≤100
433125397034848,Dan O'Neill,Friends of Dan O'Neill,≤100
772525872914094,The Tiny Hands Mug,These ads ran without a disclaimer,≤100
356225445055262,Patriotic Apparel Co.,Patriotic Apparel Co.,≤100
182087119230169,Hot Head Candles,William Markusen,≤100
112760933447418,Alice DeWine for Greene County Prosecutor,Friends of Alice DeWine,≤100
50982313030,Food & Water Watch,Peter Langdon Thacher,≤100
243498882520314,FoodFinder,"FOODFINDER, INC.",204
142113656501,Renee Unterman,Unterman for Congress,6187
253230924799812,The Church of God International,These ads ran without a disclaimer,≤100
104456304504348,Online Carry Course USA,These ads ran without a disclaimer,≤100
109881057200996,Jones42,Matthew P Jones,≤100
1187828951298252,Tyler Prize for Environmental Achievement,ReAgency LLC,≤100
1568011363456248,devCodeCamp,These ads ran without a disclaimer,≤100
216235145056069,Stop The HIT,Stop The HIT Coalition,≤100
1993980810699218,Vietnam Facts,These ads ran without a disclaimer,≤100
141875514030,Georgia Chamber of Commerce,These ads ran without a disclaimer,≤100
504161563089343,BlackPAC,Black Progressive Action Coalition,390
227594571444676,Building New York's Best,"Carpenter Contractor Alliance of Metropolitan New York, Inc.",≤100
173837496125511,Conscious Step,Conscious Step,3270
114095430135270,The Radical Middle,Crossroads Church,≤100
146321956085057,Lynchburg Fire Fighters Assoc. - IAFF Local 1146,Lynchburg Fire Fighters Political Action Committee,≤100
117468878295521,American-Arab Anti-Discrimination Committee (ADC),These ads ran without a disclaimer,≤100
1589154051350606,FOZ - Friends of Zion Museum,These ads ran without a disclaimer,≤100
341715643214947,The Last House Standing,Joseph George Siegal,≤100
362850460546360,Knox Robinson Films,These ads ran without a disclaimer,≤100
428973820503629,SD Bullion,These ads ran without a disclaimer,≤100
316740262239537,Free Trip To Egypt - The Film,These ads ran without a disclaimer,≤100
30060307711,Rock the Green,These ads ran without a disclaimer,≤100
355223168416491,Alex Morse for Congress,ALEX MORSE FOR CONGRESS,≤100
101401179944527,Mona Foundation,MONA FOUNDATION,≤100
126996814303890,Alliant Wealth Advisors,These ads ran without a disclaimer,≤100
100491094758920,Coalition for Dialogue and Negotiations,COALITION FOR DIALOGUE AND NEGOTIATIONS INC,≤100
1693534330712350,Surviving Retirement,"ACQUIRE DIRECT MARKETING, INC.",≤100
134197676606652,Days for Girls International,These ads ran without a disclaimer,≤100
212732770186,Tom MacDonald,These ads ran without a disclaimer,≤100
1136117829854042,Pure Blue of Norway,These ads ran without a disclaimer,≤100
228025664576921,Boss Betty News,Heather Elizabeth Grossmann,≤100
101257851464419,SB 146,These ads ran without a disclaimer,≤100
105006794374984,The Modern American,The Modern American,384
67011831040,Canon Press,Canon Press,≤100
101481584557260,Help Asheville Bears-HAB,Heather Christina Williams,≤100
470696860409500,Alp Basaran for Congress,Alp Basaran for Congress,≤100
145380305523723,Secure America Now,Secure America Now,≤100
303061950155375,John James,"JOHN JAMES FOR SENATE, INC.",108
337208046862430,Jeff White,Jeffrey Allen White,≤100
105332121071355,Eminen,These ads ran without a disclaimer,≤100
543066585882629,Libertarian Country,Libertarian Country,≤100
563081730692263,Chuck Eddy Moderate Republican for Congress 6th District,Charles Everett Eddy,≤100
6334782252,Oceana,Oceana,435
107127954178175,HBCU Global Fest,These ads ran without a disclaimer,≤100
107441217283009,Travis Land for Suwannee County Commissioner-District 3,William Travis Land,≤100
571182609571332,NextGen America,NEXTGEN CLIMATE ACTION COMMITTEE,≤100
107344514164012,Mark R. Hopkins,These ads ran without a disclaimer,≤100
1668343846716525,Not This Time,Not This Time,≤100
166548730048007,Planned Parenthood Votes Colorado,Planned Parenthood Votes Colorado,≤100
108651103926952,Marietta McClure for State Representative,Marietta McClure for State Representative,≤100
106647464019273,Dekota Boling for Sheriff,These ads ran without a disclaimer,≤100
57259033959,AARP,AARP,5459
1581656185428295,Liz Matory for Congress,Liz Matory for Congress,≤100
195258153824021,Dick Moore Housing,Meredith Dewitt Killingsworth,≤100
1163961920315990,TrumpAnimalHunters,Lawrence Adam Trepel,≤100
107894067364080,Road Trip Safety,Quainjanique Danielle Rawlings,≤100
115588073328949,President Trump Has My Vote,I Love My Freedom,216
137078141865,Kentucky Democratic Party,Kentucky Democratic Party,≤100
404929222888251,Conservation Colorado,Conservation Colorado,≤100
143329509024,Citizens Against Lawsuit Abuse,Citizens Against Lawsuit Abuse,1645
186113928171951,David Blaze,These ads ran without a disclaimer,≤100
541293015923092,Georgia Right to Life,"GEORGIA RIGHT TO LIFE COMMITTEE, INC",≤100
1779384292184667,Uber Drivers Community,BLOCK,≤100
425794227980011,Jeffrey A. Sites for Congress,JEFFREY A. SITES FOR CONGRESS,≤100
614134231980299,Veterans Empowered To Protect African Wildlife,VETPAW INC,≤100
351925801811874,Senior Adult Travel Inc.,Senior Adult Travel Inc,166
105044144410490,Hot Gear Trends,SI Technews,795
504161563089343,BlackPAC,Black PAC,≤100
1600300510259910,For Our Future Pennsylvania,FOR OUR FUTURE,≤100
107236964119967,Ryan Meehan for Congress,RYAN MEEHAN FOR CONGRESS,≤100
1690071827911682,Cleancult,cleancult,5495
141269525933538,Democrats for Education Reform,Education Reform Now Advocacy Inc.,≤100
389345604744691,Congressman Drew Ferguson,Congressman Drew Ferguson,1409
102875857918766,Vote YES on Measure E,Yes on E to Protect our Infrastructure,≤100
1336293769761923,Jon Ossoff,JON OSSOFF FOR SENATE,15578
102108957845885,rob_j_trump,These ads ran without a disclaimer,≤100
2045579538797189,Advance Minnesota,Advance Minnesota Independent Expenditure Committee,≤100
110982017110587,ดู มา เล่า,These ads ran without a disclaimer,≤100
533987556776948,Campaign for Sustainable Rx Pricing,Campaign for Sustainable Rx Pricing,7006
101577633383029,WorkWave,These ads ran without a disclaimer,≤100
102782494589066,Animal's Uprising,These ads ran without a disclaimer,≤100
124802490904,Portland Audubon,AUDUBON SOCIETY OF PORTLAND,≤100
270427406385906,IDI - Israel Democracy Institute,These ads ran without a disclaimer,≤100
2392459881043295,1Nickel - One Nickel Enterprises LLC,These ads ran without a disclaimer,≤100
103679027741023,Michael Catt for 163rd District Judge,Michael Catt for 163rd District Judge,≤100
139034619493222,CUNY Citizenship Now,CUNY Citizenship Now!,≤100
100244794753436,The Liegnitz Plot,Howard Mark Mauskopf,≤100
148545601966886,"Hashimoto's Healing, Marc Ryan, L.Ac.",These ads ran without a disclaimer,≤100
147469051969095,Morgan County Georgia Democrats,Jeanne Marie Dufort,125
107013564156866,Louie Sanchez For US Senate,Sanchez for New Mexico,≤100
1569714753309235,Blue Sunday Monthly Brown Bag Luncheon,These ads ran without a disclaimer,≤100
160389977329803,ATTN:,ATTN: INC.,1122
111761678874309,Metro Atlanta American Heart Association,"American Heart Association, Inc.",≤100
206895066621922,Dave Roberson for Floyd County Sheriff,Citizens for Roberson,≤100
638986872845164,Cracked Pots,Meagan Jamey Wren,≤100
765736926911400,New Sheriff In Town,These ads ran without a disclaimer,≤100
110480563882581,Medical Cost - Know Before You Go Legislation,These ads ran without a disclaimer,≤100
124853147616512,Send2Press Newswire,Neotrope dba Send2Press,≤100
1033248857066144,NewsDaylighter,General Memetics LLC,≤100
1809715209318581,Marjorie Taylor Greene for Congress,GREENE FOR CONGRESS,26370
115072345188336,CRS (Center for Remembering & Sharing),Christopher H Pelham,≤100
5593944035,Competitive Enterprise Institute,COMPETITIVE ENTERPRISE INSTITUTE,≤100
104802154437301,Lucia Minotti - LDT,These ads ran without a disclaimer,≤100
185822511560631,Connect23.com,Steven Craig Twyman,≤100
2322760717793325,Theresa Green for Whitley County Commissioner,Committee to Elect Theresa Green for Commissioner,≤100
105986927538317,Triump Apparel,Triump Apparel,≤100
112769226897826,Selling the Collector's Collection,These ads ran without a disclaimer,≤100
565614740200355,Mike Cierpiot,Missourians For Mike Cierpiot,≤100
336448507217150,Chris Lewis for U.S. Congress,FRIENDS OF CHRIS LEWIS,≤100
218115858930211,Donna Shalala for Congress,Donna Shalala for Congress,≤100
97493741436,John W. Hickenlooper,HICKENLOOPER FOR COLORADO,4388
649263631941108,Mike Buontempo,These ads ran without a disclaimer,≤100
102692084436431,"William Haston for Congress, GA-4",These ads ran without a disclaimer,≤100
468423900299272,Enough Is Enough Voter Project,ENOUGH IS ENOUGH VOTER PROJECT,≤100
143231745727722,Libertarianism.org,"CATO INSTITUTE, INC.",≤100
802105766808582,Ralph Rodighiero for WV Senate,Ralph Rodighiero 2020,≤100
57401739949,Better Angels,INSTITUTE FOR AMERICAN VALUES INC,≤100
109743160557907,Freedom Media Network,These ads ran without a disclaimer,≤100
20446254070,Business Insider,These ads ran without a disclaimer,280
112469550225125,Barbara Strang for County Commissioner,Barbara Camille Strang,≤100
93565224474,Mercy For Animals,MERCY FOR ANIMALS,176
596847380812248,"Mark Austin, City of Fillmore, Council Member",Mark Andrew Austin,≤100
105143804388741,Diego Martinez for Member of County Central Commitee 27th Assembly District,Diego Alfredo Martinez,≤100
1711122469104679,Strong Like Bull,These ads ran without a disclaimer,≤100
102360924699137,Shaun Toohey GOP State Committee,Red Massachusetts Grassroots Action,≤100
110618000473269,Devin for State Senate,Committee to Elect Devin Barrington-Ward,150
244019182738693,Wilmot Collins for Senate,A WHOLE LOT OF FOLKS FOR WILMOT COLLINS,≤100
80696790240,Global Ministries (Disciples of Christ and United Church of Christ),Global Ministries - United Church of Christ and Christian Church (Disciples of Christ),≤100
107365274116467,Nathan Chabot,Jacqueline Valasco Chabot,≤100
957641814627684,Collaborative Imaging,Collaborative Imaging LLC,≤100
466505160192708,Initium Media 端傳媒,These ads ran without a disclaimer,≤100
100366954890462,Marjorie Artiga,These ads ran without a disclaimer,≤100
102834341212044,KellyShirt.com,These ads ran without a disclaimer,≤100
617283798751494,Puentes for City Council 2020,"Puentes for City Council 2020, FPPC ID #1418757",≤100
107882260699548,American Xmas,These ads ran without a disclaimer,≤100
109575145733890,McGuireWoods Consulting,MCGUIREWOODS CONSULTING LLC,≤100
1221555014581573,Christopher Noland Realtor Windermere,Christopher Robert Noland,≤100
2068830876573768,Project Divided,Marley Benjamin Urbas Duchovnay,≤100
240424206167766,"Capitol City Research, LLC",Capitol City Research,≤100
13759741267,Sesame Workshop,Sesame Workshop,≤100
