Page ID,Page Name,Disclaimer,Amount Spent (USD)﻿
240142306105643,Responsible Guam - Michael F.Q. San Nicolas,MICHAEL SAN NICOLAS FOR CONGRESS,2871
168364409846894,"Ministry of Foreign Affairs, Republic of Korea",These ads ran without a disclaimer,≤100
105862057494714,Wei,These ads ran without a disclaimer,≤100
1437565483144916,중앙선거관리위원회,These ads ran without a disclaimer,≤100
266790296879,Bloomberg,These ads ran without a disclaimer,≤100
263891677826490,Earthsider,These ads ran without a disclaimer,≤100
1461863774118436,Bureau of Statistics & Plans,These ads ran without a disclaimer,≤100
661755397237444,Saint Joseph Communications,These ads ran without a disclaimer,≤100
103820407824237,Hok,These ads ran without a disclaimer,≤100
565225540184937,CGTN,These ads ran without a disclaimer,≤100
194698570616499,Marine Dynamics,These ads ran without a disclaimer,≤100
294713084798616,Yu,These ads ran without a disclaimer,≤100
137726233047389,Rajiv Malhotra,These ads ran without a disclaimer,≤100
1754800858088589,Todd Brown Marketing,These ads ran without a disclaimer,≤100
1115236222010060,Imperial Beauties,These ads ran without a disclaimer,≤100
122164924461172,Volvo Buses,These ads ran without a disclaimer,≤100
5755052206,University of Sydney,These ads ran without a disclaimer,≤100
794588170916703,We Love Pacman,These ads ran without a disclaimer,≤100
402076000329099,The Awake-a-meme,These ads ran without a disclaimer,≤100
